App Name,App Id,Category,Rating,Rating Count,Installs,Minimum Installs,Maximum Installs,Free,Price,Currency,Size,Minimum Android,Developer Id,Developer Website,Developer Email,Released,Last Updated,Content Rating,Privacy Policy,Ad Supported,In App Purchases,Editors Choice,Scraped Time
Contacts,com.google.android.contacts,Communication,4.3,627843.0,"500,000,000+",500000000.0,885927111,True,0.0,USD,Varies with device,Varies with device,Google LLC,http://www.android.com/,apps-help@google.com,"Dec 7, 2015","Jun 14, 2021",Everyone,http://www.google.com/policies/privacy,False,False,False,2021-06-16 12:09:33
HP Print Service Plugin,com.hp.android.printservice,Productivity,4.4,2672755.0,"500,000,000+",500000000.0,877836018,True,0.0,USD,36M,5.0 and up,HP Inc.,http://www.hp.com/go/mobile-printing-solutions,hp_print_plugin_feedback@hp.com,"May 14, 2013","Apr 20, 2021",Everyone,http://www8.hp.com/us/en/privacy/master-policy.html,False,False,False,2021-06-16 03:55:07
ShareMe  - #1 file sharing & data transfer app,com.xiaomi.midrop,Tools,4.5,1184622.0,"500,000,000+",500000000.0,868900534,True,0.0,USD,6.2M,4.4 and up,Xiaomi Inc.,,mi-shareme@xiaomi.com,"Nov 7, 2017","Jun 07, 2021",Everyone,http://www.mi.com/en/about/privacy/,False,False,False,2021-06-15 21:30:13
Samsung Music,com.sec.android.app.music,Music & Audio,3.7,39645.0,"500,000,000+",500000000.0,862678090,True,0.0,USD,24M,5.0 and up,"Samsung Electronics Co.,  Ltd.",http://help.content.samsung.com,noreply.sec@samsung.com,"Feb 17, 2016","May 26, 2021",Everyone,http://www.samsung.com,True,False,False,2021-06-16 04:10:13
LINE: Free Calls & Messages,jp.naver.line.android,Communication,4.1,12958912.0,"500,000,000+",500000000.0,861495092,True,0.0,USD,Varies with device,Varies with device,LINE Corporation,http://line.me,line-support@line.me,"Jun 23, 2011","Jun 14, 2021",Everyone,https://terms.line.me/line_rules/,True,True,False,2021-06-16 04:20:30
Microsoft SwiftKey Keyboard,com.touchtype.swiftkey,Productivity,4.3,3735364.0,"500,000,000+",500000000.0,853403545,True,0.0,USD,47M,5.0 and up,SwiftKey,http://www.microsoft.com/swiftkey,android-support@swiftkey.com,"Sep 22, 2010","Jun 10, 2021",Everyone,https://go.microsoft.com/fwlink/?LinkId=521839,False,False,False,2021-06-16 02:17:05
Temple Run 2,com.imangi.templerun2,Action,4.2,9649311.0,"500,000,000+",500000000.0,837218010,True,0.0,USD,130M,4.4 and up,Imangi Studios,http://www.imangistudios.com/contact.html,support-tr2@imangistudios.com,"Jan 23, 2013","Jun 08, 2021",Everyone,http://imangistudios.com/privacy/privacy-policy.htm,True,True,True,2021-06-16 14:28:54
"PicsArt Photo Editor: Pic, Video & Collage Maker",com.picsart.studio,Photography,4.2,10623415.0,"500,000,000+",500000000.0,831745347,True,0.0,USD,Varies with device,Varies with device,PicsArt,https://picsart.com,support@picsart.com,"Nov 4, 2011","Jun 11, 2021",Teen,https://picsart.com/privacy-policy,True,True,True,2021-06-16 10:14:28
"LinkedIn: Jobs, Business News & Social Networking",com.linkedin.android,Business,4.4,2063638.0,"500,000,000+",500000000.0,827144233,True,0.0,USD,120M,5.0 and up,LinkedIn,http://www.linkedin.com/,team-mobile@linkedin.com,"Apr 7, 2011","Jun 09, 2021",Everyone,https://www.linkedin.com/legal/privacy-policy,True,True,False,2021-06-16 08:38:21
Messenger Lite: Free Calls & Messages,com.facebook.mlite,Communication,3.9,4634247.0,"500,000,000+",500000000.0,810116851,True,0.0,USD,Varies with device,4.0 and up,Facebook,,android-support@fb.com,"Oct 2, 2017","Jun 15, 2021",Everyone,https://m.facebook.com/policy.php,False,False,True,2021-06-16 03:39:50
File Manager : free and easily,com.mi.android.globalFileexplorer,Tools,4.6,2731870.0,"500,000,000+",500000000.0,809334309,True,0.0,USD,20M,4.4 and up,Xiaomi Inc.,http://global.e.mi.com,global-filemgr@xiaomi.com,"Oct 25, 2017","Mar 05, 2021",Everyone,http://www.mi.com/en/about/privacy/,True,False,False,2021-06-15 21:08:07
Mi Video - Watch & download videos for free,com.miui.videoplayer,Entertainment,4.0,268565.0,"500,000,000+",500000000.0,804115328,True,0.0,USD,Varies with device,6.0 and up,Xiaomi Inc.,http://global.e.mi.com,mivideo-feedback@xiaomi.com,,"Jun 10, 2021",Teen,https://h5-idn.video.intl.xiaomi.com/privacy?region=en&lang=en,True,False,False,2021-06-16 04:34:07
Pou,me.pou.app,Casual,4.3,11519309.0,"500,000,000+",500000000.0,798488171,True,0.0,USD,22M,4.1 and up,Zakeh Limited,http://www.pou.me,pouhelp@gmail.com,"Aug 5, 2012","Feb 04, 2021",Everyone,http://help.pou.me/privacy-policy.php,True,True,False,2021-06-16 05:08:57
"Flipboard - Latest News, Top Stories & Lifestyle",flipboard.app,News & Magazines,4.1,1397072.0,"500,000,000+",500000000.0,794295006,True,0.0,USD,Varies with device,Varies with device,Flipboard,https://about.flipboard.com/help-center/,play-store-support@flipboard.com,"Jun 21, 2012","Jun 10, 2021",Everyone 10+,http://www.flipboard.com/privacy,True,False,True,2021-06-16 07:06:45
Mi Music,com.miui.player,Music & Audio,4.1,1039519.0,"500,000,000+",500000000.0,793353160,True,0.0,USD,43M,6.0 and up,Xiaomi MIUI,http://global.e.mi.com,music-feedback@xiaomi.com,"May 26, 2019","Jun 11, 2021",Everyone,https://privacy.mi.com,True,False,False,2021-06-16 09:10:53
Calculator,com.miui.calculator,Tools,4.4,211550.0,"500,000,000+",500000000.0,783335747,True,0.0,USD,Varies with device,Varies with device,Xiaomi Inc.,http://www.xiaomi.com,micalculator.xiaomi@gmail.com,"Aug 31, 2017","Dec 24, 2020",Everyone,http://www.mi.com/en/about/privacy/,False,False,False,2021-06-16 02:32:19
Likee - Let You Shine,video.like,Video Players & Editors,4.3,10718440.0,"500,000,000+",500000000.0,781086121,True,0.0,USD,78M,4.1 and up,LIKEME PTE.LTD.,https://likee.video/,feedback@likee.video,"Jul 26, 2017","Jun 09, 2021",Teen,https://mobile.like.video/live/page-about/policy.html,False,True,False,2021-06-16 02:23:13
Hill Climb Racing,com.fingersoft.hillclimb,Racing,4.2,10205496.0,"500,000,000+",500000000.0,780030129,True,0.0,USD,59M,4.4 and up,Fingersoft,https://www.fingersoft.com,support@fingersoft.com,"Sep 22, 2012","Jun 11, 2021",Everyone,http://www.fingersoft.com/privacy.html,True,True,False,2021-06-16 07:16:36
Samsung Members,com.samsung.android.voc,Tools,4.4,802834.0,"500,000,000+",500000000.0,776611754,True,0.0,USD,Varies with device,Varies with device,"Samsung Electronics Co.,  Ltd.",,noreply.sec@samsung.com,"Jun 30, 2020","Jun 07, 2021",Everyone,https://account.samsung.com/membership/pp,False,False,False,2021-06-16 06:01:02
Truecaller: ID & spam block,com.truecaller,Communication,4.5,15171424.0,"500,000,000+",500000000.0,769820540,True,0.0,USD,101M,5.1 and up,Truecaller,http://www.truecaller.com/,support@truecaller.com,"May 31, 2012","Jun 14, 2021",Everyone,https://www.truecaller.com/privacy-policy,True,True,False,2021-06-16 07:26:48
Google Lens,com.google.ar.lens,Tools,4.5,1050759.0,"500,000,000+",500000000.0,749482169,True,0.0,USD,Varies with device,6.0 and up,Google LLC,https://lens.google.com,apps-help@google.com,"Jun 4, 2018","Nov 30, 2020",Everyone,http://www.google.com/policies/privacy/,False,False,False,2021-06-15 22:58:06
Microsoft OneNote: Save Ideas and Organize Notes,com.microsoft.office.onenote,Productivity,4.3,868907.0,"500,000,000+",500000000.0,748155646,True,0.0,USD,Varies with device,6.0 and up,Microsoft Corporation,http://www.onenote.com,onandroidfb@microsoft.com,"Feb 7, 2012","Jun 16, 2021",Everyone,https://aka.ms/privacy,False,False,True,2021-06-16 10:01:25
8 Ball Pool,com.miniclip.eightballpool,Sports,4.4,21754025.0,"500,000,000+",500000000.0,747308036,True,0.0,USD,67M,4.4 and up,Miniclip.com,https://support.miniclip.com/hc/en-us/categories/360003499257-8-Ball-Pool-,support@miniclip.com,"Jan 23, 2013","Jun 07, 2021",Everyone,http://www.miniclip.com/android/privacy-policy/,True,True,True,2021-06-16 09:26:00
Phone by Google - Caller ID & Spam Protection,com.google.android.dialer,Tools,4.5,1475344.0,"500,000,000+",500000000.0,746756536,True,0.0,USD,Varies with device,Varies with device,Google LLC,http://www.android.com/,apps-help@google.com,"Dec 7, 2015","Jun 04, 2021",Everyone,http://www.google.com/policies/privacy,False,False,False,2021-06-15 23:47:39
[Samsung] Always On Display,com.samsung.android.app.aodservice,Tools,4.3,128830.0,"500,000,000+",500000000.0,738935047,True,0.0,USD,Varies with device,Varies with device,"Samsung Electronics Co.,  Ltd.",,sec.systemui@samsung.com,"Jan 19, 2021","Mar 29, 2021",Everyone,http://www.samsung.com/us/common/privacy.html,False,False,False,2021-06-16 11:50:13
Huawei Backup,com.huawei.KoBackup,Tools,4.2,150490.0,"500,000,000+",500000000.0,731178940,True,0.0,USD,8.9M,5.0 and up,Huawei Internet Services,,hwcloud@huawei.com,"Apr 13, 2016","Feb 10, 2020",Everyone,http://consumer.huawei.com/en/privacy-policy/index.htm,False,False,False,2021-06-15 20:43:29
Weather - By Xiaomi,com.miui.weather2,Weather,4.5,888372.0,"500,000,000+",500000000.0,711617649,True,0.0,USD,21M,7.0 and up,Xiaomi Inc.,,weatherglobal@xiaomi.com,"Apr 29, 2020","Mar 30, 2021",Everyone,https://privacy.mi.com/all/en_IN,False,False,False,2021-06-16 02:49:36
My Talking Angela,com.outfit7.mytalkingangelafree,Casual,4.2,13083889.0,"500,000,000+",500000000.0,699944379,True,0.0,USD,115M,5.0 and up,Outfit7 Limited,http://outfit7.com/contact/android/,support@outfit7.com,"Dec 3, 2014","May 25, 2021",Everyone,http://outfit7.com/privacy/,True,True,True,2021-06-16 01:52:29
B612 - Best Free Camera & Photo/Video Editor,com.linecorp.b612.android,Photography,4.3,7112682.0,"500,000,000+",500000000.0,693637463,True,0.0,USD,Varies with device,Varies with device,"SNOW, Inc.",http://b612.snow.me/,dl_b612_support@snowcorp.com,"Oct 9, 2014","Jun 06, 2021",Everyone,https://b612.snow.me/help/privacyPolicy,False,False,False,2021-06-16 07:47:37
Huawei Mobile Services,com.huawei.hwid,Tools,4.2,452124.0,"500,000,000+",500000000.0,693405753,True,0.0,USD,103M,4.4 and up,Huawei Internet Services,,mobileservices@huawei.com,,"May 14, 2020",Everyone,http://consumer.huawei.com/en/privacy-policy/index.htm,False,False,False,2021-06-16 06:48:21
ZOOM Cloud Meetings,us.zoom.videomeetings,Business,3.9,2532169.0,"500,000,000+",500000000.0,674196557,True,0.0,USD,125M,5.0 and up,zoom.us,http://zoom.us,info@zoom.us,"Jan 24, 2013","Jun 08, 2021",Everyone,http://zoom.us/privacy/,False,False,False,2021-06-16 07:52:05
YouTube Go,com.google.android.apps.youtube.mango,Video Players & Editors,4.2,2087325.0,"500,000,000+",500000000.0,657837049,True,0.0,USD,Varies with device,Varies with device,Google LLC,http://support.google.com/youtubego,ytandroid-support@google.com,,"Jun 07, 2021",Teen,http://www.google.com/intl/en/policies/privacy/,True,False,False,2021-06-16 05:45:12
Themes,com.huawei.android.thememanager,Personalization,3.7,110361.0,"500,000,000+",500000000.0,645246525,True,0.0,USD,62M,8.0 and up,"Huawei Technologies Co., Ltd.",http://www.huawei.com,hwthemes@huawei.com,"Nov 15, 2018","Apr 01, 2020",Everyone,https://consumer.huawei.com/en/legal/privacy-policy/,False,False,False,2021-06-16 02:57:25
Clash of Clans,com.supercell.clashofclans,Strategy,4.5,56025424.0,"500,000,000+",500000000.0,643789632,True,0.0,USD,182M,4.4 and up,Supercell,http://supercell.helpshift.com/a/clash-of-clans/,gp-info@supercell.com,"Sep 30, 2013","Jun 09, 2021",Everyone 10+,http://www.supercell.net/privacy-policy,False,True,True,2021-06-16 03:26:52
HiCare,com.huawei.phoneservice,Tools,4.1,106450.0,"500,000,000+",500000000.0,643467345,True,0.0,USD,26M,6.0 and up,Huawei Internet Services,,pmailCCC@huawei.com,"Nov 28, 2016","Mar 10, 2020",Everyone,http://consumer.huawei.com/en/privacy-policy/index.htm,False,False,False,2021-06-16 06:29:11
Uber - Request a ride,com.ubercab,Maps & Navigation,4.4,8649676.0,"500,000,000+",500000000.0,638806478,True,0.0,USD,Varies with device,Varies with device,"Uber Technologies, Inc.",http://www.uber.com,support@uber.com,"Oct 28, 2010","Jun 14, 2021",Everyone,https://www.uber.com/privacy,False,False,False,2021-06-15 20:48:51
Temple Run,com.imangi.templerun,Arcade,4.1,4831552.0,"500,000,000+",500000000.0,625467333,True,0.0,USD,46M,4.4 and up,Imangi Studios,http://www.imangistudios.com/contact.html,support-tr@imangistudios.com,"Mar 26, 2012","Apr 26, 2021",Everyone,http://imangistudios.com/privacy/privacy-policy.htm,True,True,False,2021-06-16 12:01:30
Pinterest,com.pinterest,Lifestyle,4.6,8017109.0,"500,000,000+",500000000.0,615144909,True,0.0,USD,Varies with device,Varies with device,Pinterest,https://help.pinterest.com,help@pinterest.com,"Aug 14, 2012","Jun 14, 2021",Teen,https://policy.pinterest.com/privacy-policy,True,False,True,2021-06-15 21:48:39
"Adobe Acrobat Reader: PDF Viewer, Editor & Creator",com.adobe.reader,Productivity,4.6,717313.0,"500,000,000+",500000000.0,604257328,True,0.0,USD,Varies with device,Varies with device,Adobe,https://helpx.adobe.com/acrobat/mobile-app-faq.html,acrobat-android-support@adobe.com,"May 24, 2010","Jun 09, 2021",Everyone,http://www.adobe.com/privacy/policy.html,False,True,False,2021-06-15 22:13:50
Ludo King™,com.ludo.king,Board,4.2,7630921.0,"500,000,000+",500000000.0,589524427,True,0.0,USD,49M,4.4 and up,Gametion Technologies Pvt Ltd,https://www.gametion.com/,support@ludoking.com,"Dec 17, 2016","May 26, 2021",Everyone,https://www.gametion.com/privacypolicy.htm,True,True,False,2021-06-16 05:13:31
Smart diagnosis,com.huawei.hwdetectrepair,Tools,4.1,45226.0,"500,000,000+",500000000.0,586074223,True,0.0,USD,15M,7.0 and up,Huawei Internet  Service,http://consumer.huawei.com,liutao3@huawei.com,"Jan 29, 2019","Jul 29, 2019",Everyone,https://consumer.huawei.com/en/legal/privacy-policy/worldwide/,False,False,False,2021-06-16 11:07:06
Wish - Shopping Made Fun,com.contextlogic.wish,Shopping,4.6,12955678.0,"500,000,000+",500000000.0,581776749,True,0.0,USD,27M,5.0 and up,Wish Inc.,http://www.wish.com,support@wish.com,"Jul 26, 2012","Jun 10, 2021",Teen,http://www.wish.com/privacy_policy,False,False,False,2021-06-16 10:32:32
"Google Go: A lighter, faster way to search",com.google.android.apps.searchlite,Tools,4.2,676144.0,"500,000,000+",500000000.0,573503011,True,0.0,USD,Varies with device,Varies with device,Google LLC,https://www.google.com/search/about/,apps-help@google.com,"Aug 19, 2019","Jun 11, 2021",Everyone,http://www.google.com/policies/privacy,False,False,False,2021-06-16 05:39:18
SmartThings,com.samsung.android.oneconnect,Lifestyle,4.5,742819.0,"500,000,000+",500000000.0,573242377,True,0.0,USD,79M,7.0 and up,"Samsung Electronics Co.,  Ltd.",https://help.content.samsung.com,noreply.sec@samsung.com,"Apr 17, 2017","Jun 08, 2021",Everyone,https://account.samsung.com/membership/pp,False,False,False,2021-06-16 05:14:51
Shazam: Discover songs & lyrics in seconds,com.shazam.android,Music & Audio,4.4,4062819.0,"500,000,000+",500000000.0,552250790,True,0.0,USD,Varies with device,Varies with device,"Apple, Inc.",https://www.shazam.com/,support@apple.com,,"Jun 14, 2021",Teen,https://www.apple.com/legal/privacy/,False,False,False,2021-06-16 09:21:27
Opera Mini - fast web browser,com.opera.mini.native,Communication,4.3,7609766.0,"500,000,000+",500000000.0,551153058,True,0.0,USD,Varies with device,Varies with device,Opera,http://www.opera.com,support-mini-android@opera.com,"Nov 24, 2014","May 26, 2021",Everyone,http://www.opera.com/privacy,True,False,False,2021-06-16 06:09:50
Samsung Link (Terminated),com.sec.pcw,Productivity,4.1,176195.0,"500,000,000+",500000000.0,539007518,True,0.0,USD,897k,4.0 and up,"Samsung Electronics Co.,  Ltd.",http://link.samsung.com,link@samsung.com,"Jul 23, 2012","Nov 07, 2016",Everyone,,False,False,False,2021-06-15 20:42:16
Galaxy Wearable (Samsung Gear),com.samsung.android.app.watchmanager,Tools,4.5,1349653.0,"500,000,000+",500000000.0,525940382,True,0.0,USD,5.6M,4.3 and up,"Samsung Electronics Co.,  Ltd.",http://www.samsung.com/support/,gmanager.sec@samsung.com,"Nov 18, 2013","Jan 30, 2021",Everyone,https://account.samsung.com/membership/pp,False,False,False,2021-06-16 02:58:12
Hotstar,in.startv.hotstar,Entertainment,3.9,9177009.0,"500,000,000+",500000000.0,523641463,True,0.0,USD,Varies with device,Varies with device,Novi Digital,https://www.hotstar.com,hello@hotstar.com,"Sep 7, 2017","Jun 06, 2021",Teen,https://www.hotstar.com/us/privacy-policy,True,False,True,2021-06-16 02:50:31
App Vault,com.mi.android.globalminusscreen,Tools,4.5,438374.0,"500,000,000+",500000000.0,522242763,True,0.0,USD,23M,7.0 and up,Xiaomi Inc.,http://www.xiaomi.com,global-miui-devadmin@xiaomi.com,"Sep 23, 2019","Jun 08, 2021",Everyone,https://privacy.mi.com/all/en_US,True,False,False,2021-06-15 23:50:05
Sniper 3D: Fun Free Online FPS Shooting Game,com.fungames.sniper3d,Action,4.4,1285629.0,"500,000,000+",500000000.0,518325903,True,0.0,USD,136M,4.4 and up,Fun Games For Free,https://wildlifestudios.com/,support+sniper3d@fungames-forfree.com,"Nov 13, 2014","Jun 04, 2021",Mature 17+,https://www.fungames-forfree.com/games/sniper3d/legal/privacy,True,True,False,2021-06-15 23:05:48
Google Assistant Go,com.google.android.apps.assistant,Tools,4.2,226191.0,"500,000,000+",500000000.0,517982434,True,0.0,USD,Varies with device,8.0 and up,Google LLC,https://assistant.google.com/,apps-help@google.com,"Jan 30, 2018","Apr 23, 2021",Everyone,http://www.google.com/policies/privacy,False,False,False,2021-06-16 11:13:12
Phone Clone,com.hicloud.android.clone,Tools,4.0,97900.0,"500,000,000+",500000000.0,514130837,True,0.0,USD,12M,4.4 and up,Huawei Internet Services,,hwcloud@huawei.com,"Jul 18, 2016","Jan 19, 2020",Everyone,http://consumer.huawei.com/en/privacy-policy/index.htm,False,False,False,2021-06-16 05:39:06
"Microsoft Outlook: Secure email, calendars & files",com.microsoft.office.outlook,Productivity,4.6,6450154.0,"500,000,000+",500000000.0,512539534,True,0.0,USD,Varies with device,6.0 and up,Microsoft Corporation,https://outlook.live.com,noreply@microsoft.com,"Jan 28, 2015","Jun 14, 2021",Everyone,http://taps.io/outlookprivacy,True,False,False,2021-06-16 08:28:30
